model,task,repeat,arm,passed,source,exposure,generation_calls,generation_tokens_known,preparation_calls_required,preparation_tokens_required,attempts,first_attempt_pass,failure_stage,finite_measurement,relative_deviation,numerical_loss,simulator_logs_retained,record
v4,eda_205,2,no_preparation,False,routing-fix-v1,new_task,3,5177,0,0,3,False,specification,True,1.062947127293798,1,9,records/units/v4/eda_205/2/no_preparation/record.json
v4,eda_205,2,no_cleanup,False,routing-fix-v1,new_task,3,7346,4,2932,3,False,specification,True,0.17490727687188837,0.17490727687188837,9,records/units/v4/eda_205/2/no_cleanup/record.json
v4,eda_205,2,equal_call,False,routing-fix-v1,new_task,3,5368,4,2932,3,False,specification,True,0.3575749325172466,0.3575749325172466,9,records/units/v4/eda_205/2/equal_call/record.json
v4,eda_205,2,no_family_prompts,True,routing-fix-v1,new_task,1,1873,4,2932,1,True,,True,0.003014858799125477,0.003014858799125477,2,records/units/v4/eda_205/2/no_family_prompts/record.json
v4,eda_205,2,no_grounding,False,routing-fix-v1,new_task,3,6540,4,2932,3,False,specification,True,0.7947865406026161,0.7947865406026161,9,records/units/v4/eda_205/2/no_grounding/record.json
v4,eda_202,1,full,False,routing-fix-v1,new_task,3,8952,4,2731,3,False,specification,True,2.1997486420000003,1,12,records/units/v4/eda_202/1/full/record.json
v4,eda_202,1,no_preparation,False,routing-fix-v1,new_task,3,6580,0,0,3,False,specification,True,1.71832502,1,12,records/units/v4/eda_202/1/no_preparation/record.json
v4,eda_202,1,no_cleanup,True,routing-fix-v1,new_task,1,2326,4,2731,1,True,,True,8.615200000008371e-05,8.615200000008371e-05,2,records/units/v4/eda_202/1/no_cleanup/record.json
v4,eda_202,1,equal_call,True,routing-fix-v1,new_task,3,7367,4,2731,3,True,,True,8.608799999993977e-05,8.608799999993977e-05,6,records/units/v4/eda_202/1/equal_call/record.json
v4,eda_202,1,no_family_prompts,True,routing-fix-v1,new_task,1,1841,4,2731,1,True,,True,9.250000000005087e-05,9.250000000005087e-05,2,records/units/v4/eda_202/1/no_family_prompts/record.json
v4,eda_202,1,no_grounding,True,routing-fix-v1,new_task,3,8527,4,2731,3,False,,True,8.672199999999463e-05,8.672199999999463e-05,10,records/units/v4/eda_202/1/no_grounding/record.json
v4,eda_202,3,full,True,routing-fix-v1,new_task,2,4951,4,2790,2,False,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/v4/eda_202/3/full/record.json
v4,eda_202,3,no_preparation,False,routing-fix-v1,new_task,3,6529,0,0,3,False,specification,True,1.71832502,1,12,records/units/v4/eda_202/3/no_preparation/record.json
v4,eda_202,3,no_cleanup,True,routing-fix-v1,new_task,1,2504,4,2790,1,True,,True,9.250000000005087e-05,9.250000000005087e-05,2,records/units/v4/eda_202/3/no_cleanup/record.json
v4,eda_202,3,equal_call,True,routing-fix-v1,new_task,2,4875,4,2790,2,True,,True,8.608799999993977e-05,8.608799999993977e-05,6,records/units/v4/eda_202/3/equal_call/record.json
v4,eda_202,3,no_family_prompts,True,routing-fix-v1,new_task,1,1885,4,2790,1,True,,True,9.250000000005087e-05,9.250000000005087e-05,2,records/units/v4/eda_202/3/no_family_prompts/record.json
v4,eda_202,3,no_grounding,True,routing-fix-v1,new_task,3,8343,4,2790,3,False,,True,9.250000000005087e-05,9.250000000005087e-05,10,records/units/v4/eda_202/3/no_grounding/record.json
v4,eda_202,2,full,False,routing-fix-v1,new_task,3,8219,4,2604,3,False,specification,True,0.8001881439999998,0.8001881439999998,12,records/units/v4/eda_202/2/full/record.json
v4,eda_202,2,no_preparation,False,routing-fix-v1,new_task,3,6530,0,0,3,False,specification,True,1.72732684,1,12,records/units/v4/eda_202/2/no_preparation/record.json
v4,eda_202,2,no_cleanup,True,routing-fix-v1,new_task,2,4896,4,2604,2,False,,True,8.56840000000858e-05,8.56840000000858e-05,6,records/units/v4/eda_202/2/no_cleanup/record.json
v4,eda_202,2,equal_call,True,routing-fix-v1,new_task,3,6941,4,2604,3,False,,True,8.608799999993977e-05,8.608799999993977e-05,10,records/units/v4/eda_202/2/equal_call/record.json
v4,eda_202,2,no_family_prompts,True,routing-fix-v1,new_task,2,4222,4,2604,2,False,,True,9.250000000005087e-05,9.250000000005087e-05,6,records/units/v4/eda_202/2/no_family_prompts/record.json
v4,eda_202,2,no_grounding,False,routing-fix-v1,new_task,3,8885,4,2604,3,False,specification,True,0.20007385400000005,0.20007385400000005,12,records/units/v4/eda_202/2/no_grounding/record.json
gpt4o,eda_016,1,full,False,routing-fix-transfer-v1,development,3,6753,4,3166,3,False,specification,True,0.9176993158823529,0.9176993158823529,2,records/units/gpt4o/eda_016/1/full/record.json
gpt4o,eda_016,3,full,False,routing-fix-transfer-v1,development,3,6601,4,3094,3,False,specification,True,0.9137832480392157,0.9137832480392157,2,records/units/gpt4o/eda_016/3/full/record.json
gpt4o,eda_016,2,full,False,routing-fix-transfer-v1,development,3,6502,4,2905,3,False,specification,True,0.9176993158823529,0.9176993158823529,3,records/units/gpt4o/eda_016/2/full/record.json
gpt4o,eda_027,1,full,True,routing-fix-transfer-v1,development,1,1806,4,3121,1,True,,True,0.002795730394037264,0.002795730394037264,1,records/units/gpt4o/eda_027/1/full/record.json
gpt4o,eda_027,3,full,True,routing-fix-transfer-v1,development,1,1756,4,3076,1,True,,True,0.002795730394037264,0.002795730394037264,1,records/units/gpt4o/eda_027/3/full/record.json
gpt4o,eda_027,2,full,True,routing-fix-transfer-v1,development,1,1786,4,3109,1,True,,True,0.0027453098525314773,0.0027453098525314773,1,records/units/gpt4o/eda_027/2/full/record.json
gpt4o,eda_010,1,full,True,routing-fix-transfer-v1,development,1,1545,4,2956,1,True,,True,0.09575460343152986,0.09575460343152986,1,records/units/gpt4o/eda_010/1/full/record.json
gpt4o,eda_010,3,full,True,routing-fix-transfer-v1,development,1,1553,4,2986,1,True,,True,0.09575460343152986,0.09575460343152986,1,records/units/gpt4o/eda_010/3/full/record.json
gpt4o,eda_010,2,full,True,routing-fix-transfer-v1,development,1,1547,4,2957,1,True,,True,0.09575460343152986,0.09575460343152986,1,records/units/gpt4o/eda_010/2/full/record.json
gpt4o,eda_207,1,full,False,routing-fix-transfer-v1,new_task,3,7132,4,3014,3,False,parse,False,,1,0,records/units/gpt4o/eda_207/1/full/record.json
gpt4o,eda_207,3,full,False,routing-fix-transfer-v1,new_task,3,6954,4,2934,3,False,parse,False,,1,0,records/units/gpt4o/eda_207/3/full/record.json
gpt4o,eda_207,2,full,False,routing-fix-transfer-v1,new_task,3,6710,4,2920,3,False,parse,False,,1,0,records/units/gpt4o/eda_207/2/full/record.json
gpt4o,eda_209,1,full,False,routing-fix-transfer-v1,new_task,3,8132,4,3280,3,False,parse,False,,1,0,records/units/gpt4o/eda_209/1/full/record.json
gpt4o,eda_209,3,full,False,routing-fix-transfer-v1,new_task,3,8709,4,3408,3,False,parse,False,,1,0,records/units/gpt4o/eda_209/3/full/record.json
gpt4o,eda_209,2,full,False,routing-fix-transfer-v1,new_task,3,8288,4,3480,3,False,parse,False,,1,0,records/units/gpt4o/eda_209/2/full/record.json
gpt4o,eda_208,1,full,False,routing-fix-transfer-v1,new_task,3,8257,4,3206,3,False,parse,False,,1,0,records/units/gpt4o/eda_208/1/full/record.json
gpt4o,eda_208,3,full,False,routing-fix-transfer-v1,new_task,3,7617,4,3152,3,False,specification,True,0.017543645454545634,0.017543645454545634,4,records/units/gpt4o/eda_208/3/full/record.json
gpt4o,eda_208,2,full,False,routing-fix-transfer-v1,new_task,3,7527,4,3120,3,False,parse,False,,1,2,records/units/gpt4o/eda_208/2/full/record.json
gpt4o,eda_005,1,full,True,routing-fix-transfer-v1,development,1,2004,4,3099,1,True,,True,0.0003237620000000163,0.0003237620000000163,1,records/units/gpt4o/eda_005/1/full/record.json
gpt4o,eda_005,3,full,False,routing-fix-transfer-v1,development,3,7578,4,3193,3,False,simulation,False,,1,6,records/units/gpt4o/eda_005/3/full/record.json
gpt4o,eda_005,2,full,False,routing-fix-transfer-v1,development,3,6696,4,2996,3,False,simulation,False,,1,4,records/units/gpt4o/eda_005/2/full/record.json
gpt4o,eda_201,1,full,True,routing-fix-transfer-v1,new_task,2,4374,4,3248,2,False,,True,0.00015315999999998553,0.00015315999999998553,3,records/units/gpt4o/eda_201/1/full/record.json
gpt4o,eda_201,3,full,False,routing-fix-transfer-v1,new_task,3,7228,4,3057,3,False,specification,True,3.59744824,1,6,records/units/gpt4o/eda_201/3/full/record.json
gpt4o,eda_201,2,full,False,routing-fix-transfer-v1,new_task,3,7020,4,3274,3,False,specification,True,2.8213999999948668e-05,2.8213999999948668e-05,6,records/units/gpt4o/eda_201/2/full/record.json
gpt4o,eda_206,1,full,False,routing-fix-transfer-v1,new_task,3,7497,4,3067,3,False,specification,True,60.77848999529836,1,18,records/units/gpt4o/eda_206/1/full/record.json
gpt4o,eda_206,3,full,False,routing-fix-transfer-v1,new_task,3,7451,4,2993,3,False,specification,True,20.87451132214584,1,18,records/units/gpt4o/eda_206/3/full/record.json
gpt4o,eda_206,2,full,False,routing-fix-transfer-v1,new_task,3,7328,4,3007,3,False,specification,True,1.2155185777159705,1,18,records/units/gpt4o/eda_206/2/full/record.json
gpt4o,eda_024,1,full,False,routing-fix-transfer-v1,development,3,8377,4,3479,3,False,specification,True,0.9225902946363637,0.9225902946363637,6,records/units/gpt4o/eda_024/1/full/record.json
gpt4o,eda_024,3,full,False,routing-fix-transfer-v1,development,3,8663,4,3398,3,False,simulation,False,,1,6,records/units/gpt4o/eda_024/3/full/record.json
gpt4o,eda_024,2,full,False,routing-fix-transfer-v1,development,3,8711,4,3476,3,False,specification,True,0.9225902322727273,0.9225902322727273,6,records/units/gpt4o/eda_024/2/full/record.json
gpt4o,eda_210,1,full,False,routing-fix-transfer-v1,new_task,3,7159,4,3139,3,False,parse,False,,1,0,records/units/gpt4o/eda_210/1/full/record.json
gpt4o,eda_210,3,full,False,routing-fix-transfer-v1,new_task,3,6471,4,3042,3,False,parse,False,,1,0,records/units/gpt4o/eda_210/3/full/record.json
gpt4o,eda_210,2,full,False,routing-fix-transfer-v1,new_task,3,6590,4,3179,3,False,specification,True,0.9999999986840157,0.9999999986840157,2,records/units/gpt4o/eda_210/2/full/record.json
gpt4o,eda_203,1,full,False,routing-fix-transfer-v1,new_task,3,7849,4,3128,3,False,parse,False,,1,0,records/units/gpt4o/eda_203/1/full/record.json
gpt4o,eda_203,3,full,False,routing-fix-transfer-v1,new_task,3,7715,4,3266,3,False,parse,False,,1,0,records/units/gpt4o/eda_203/3/full/record.json
gpt4o,eda_203,2,full,False,routing-fix-transfer-v1,new_task,3,7778,4,3338,3,False,parse,False,,1,0,records/units/gpt4o/eda_203/2/full/record.json
gpt4o,eda_009,1,full,True,routing-fix-transfer-v1,development,1,1468,4,2915,1,True,,True,0.0024791674880892743,0.0024791674880892743,1,records/units/gpt4o/eda_009/1/full/record.json
gpt4o,eda_009,3,full,True,routing-fix-transfer-v1,development,1,1475,4,2945,1,True,,True,0.0024791674880892743,0.0024791674880892743,1,records/units/gpt4o/eda_009/3/full/record.json
gpt4o,eda_009,2,full,True,routing-fix-transfer-v1,development,1,1511,4,3009,1,True,,True,0.0014826816520035209,0.0014826816520035209,1,records/units/gpt4o/eda_009/2/full/record.json
gpt4o,eda_204,1,full,False,routing-fix-transfer-v1,new_task,3,9745,4,3346,3,False,parse,False,,1,0,records/units/gpt4o/eda_204/1/full/record.json
gpt4o,eda_204,3,full,False,routing-fix-transfer-v1,new_task,3,9155,4,3007,3,False,parse,False,,1,0,records/units/gpt4o/eda_204/3/full/record.json
gpt4o,eda_204,2,full,False,routing-fix-transfer-v1,new_task,3,9310,4,3298,3,False,parse,False,,1,0,records/units/gpt4o/eda_204/2/full/record.json
gpt4o,eda_007,1,full,True,routing-fix-transfer-v1,development,2,4927,4,3131,2,False,,True,0.147476932,0.147476932,4,records/units/gpt4o/eda_007/1/full/record.json
gpt4o,eda_007,3,full,True,routing-fix-transfer-v1,development,2,4758,4,3175,2,False,,True,0.0063448420000000285,0.0063448420000000285,4,records/units/gpt4o/eda_007/3/full/record.json
gpt4o,eda_007,2,full,False,routing-fix-transfer-v1,development,3,8024,4,3171,3,False,simulation,False,,1,6,records/units/gpt4o/eda_007/2/full/record.json
gpt4o,eda_006,1,full,False,routing-fix-transfer-v1,development,3,7860,4,3069,3,False,specification,True,0.35259178909090905,0.35259178909090905,6,records/units/gpt4o/eda_006/1/full/record.json
gpt4o,eda_006,3,full,False,routing-fix-transfer-v1,development,3,7606,4,3017,3,False,simulation,False,,1,6,records/units/gpt4o/eda_006/3/full/record.json
gpt4o,eda_006,2,full,False,routing-fix-transfer-v1,development,3,7630,4,3072,3,False,specification,True,0.9708810587272727,0.9708810587272727,6,records/units/gpt4o/eda_006/2/full/record.json
gpt4o,eda_008,1,full,False,routing-fix-transfer-v1,development,3,8337,4,3020,3,False,specification,True,0.9669964811,0.9669964811,6,records/units/gpt4o/eda_008/1/full/record.json
gpt4o,eda_008,3,full,False,routing-fix-transfer-v1,development,3,7784,4,3077,3,False,specification,True,1.0000000000004148,1,6,records/units/gpt4o/eda_008/3/full/record.json
gpt4o,eda_008,2,full,False,routing-fix-transfer-v1,development,3,7674,4,3145,3,False,specification,True,0.9898607674000001,0.9898607674000001,6,records/units/gpt4o/eda_008/2/full/record.json
gpt4o,eda_037,1,full,False,routing-fix-transfer-v1,development,3,8093,4,3204,3,False,specification,True,1.0,1.0,6,records/units/gpt4o/eda_037/1/full/record.json
gpt4o,eda_037,3,full,False,routing-fix-transfer-v1,development,3,7939,4,3186,3,False,specification,True,0.493666205,0.493666205,6,records/units/gpt4o/eda_037/3/full/record.json
gpt4o,eda_037,2,full,False,routing-fix-transfer-v1,development,3,7950,4,3230,3,False,specification,True,1.0,1.0,6,records/units/gpt4o/eda_037/2/full/record.json
gpt4o,eda_205,1,full,False,routing-fix-transfer-v1,new_task,0,0,4,2910,0,False,generation,False,,1,0,records/units/gpt4o/eda_205/1/full/record.json
gpt4o,eda_205,3,full,False,routing-fix-transfer-v1,new_task,3,6927,4,2949,3,False,specification,True,0.35793195139763895,0.35793195139763895,9,records/units/gpt4o/eda_205/3/full/record.json
gpt4o,eda_205,2,full,False,routing-fix-transfer-v1,new_task,3,7189,4,2910,3,False,specification,True,0.3573598620573307,0.3573598620573307,9,records/units/gpt4o/eda_205/2/full/record.json
gpt4o,eda_202,1,full,False,routing-fix-transfer-v1,new_task,3,8268,4,2921,3,False,specification,True,1.7322911399999998,1,12,records/units/gpt4o/eda_202/1/full/record.json
gpt4o,eda_202,3,full,True,routing-fix-transfer-v1,new_task,1,2360,4,2957,1,True,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/gpt4o/eda_202/3/full/record.json
gpt4o,eda_202,2,full,False,routing-fix-transfer-v1,new_task,3,8319,4,2936,3,False,specification,True,1.999960308,1,12,records/units/gpt4o/eda_202/2/full/record.json
qwen36,eda_016,1,full,True,routing-fix-transfer-v1,development,2,4840,4,3294,2,False,,True,0.01019945882352934,0.01019945882352934,2,records/units/qwen36/eda_016/1/full/record.json
qwen36,eda_016,3,full,True,routing-fix-transfer-v1,development,3,11457,4,3389,3,False,,True,0.009901705882352835,0.009901705882352835,3,records/units/qwen36/eda_016/3/full/record.json
qwen36,eda_016,2,full,False,routing-fix-transfer-v1,development,3,6640,4,3492,3,False,specification,True,0.9176993158823529,0.9176993158823529,2,records/units/qwen36/eda_016/2/full/record.json
qwen36,eda_027,1,full,False,routing-fix-transfer-v1,development,3,6143,4,3632,3,False,evaluation,False,,1,6,records/units/qwen36/eda_027/1/full/record.json
qwen36,eda_027,3,full,True,routing-fix-transfer-v1,development,1,1889,4,3456,1,True,,True,0.0037710462267897355,0.0037710462267897355,1,records/units/qwen36/eda_027/3/full/record.json
qwen36,eda_027,2,full,True,routing-fix-transfer-v1,development,1,1919,4,3430,1,True,,True,0.0037380081092627505,0.0037380081092627505,1,records/units/qwen36/eda_027/2/full/record.json
qwen36,eda_010,1,full,False,routing-fix-transfer-v1,development,3,5887,4,3276,3,False,specification,True,9.064917463930131,1,6,records/units/qwen36/eda_010/1/full/record.json
qwen36,eda_010,3,full,False,routing-fix-transfer-v1,development,3,5735,4,3015,3,False,specification,True,0.8973813051776541,0.8973813051776541,6,records/units/qwen36/eda_010/3/full/record.json
qwen36,eda_010,2,full,False,routing-fix-transfer-v1,development,3,5874,4,3180,3,False,specification,True,0.025918796956136247,0.025918796956136247,6,records/units/qwen36/eda_010/2/full/record.json
qwen36,eda_207,1,full,False,routing-fix-transfer-v1,new_task,3,8028,4,3354,3,False,parse,False,,1,0,records/units/qwen36/eda_207/1/full/record.json
qwen36,eda_207,3,full,False,routing-fix-transfer-v1,new_task,3,10508,4,3326,3,False,specification,True,0.2522433274509803,0.2522433274509803,2,records/units/qwen36/eda_207/3/full/record.json
qwen36,eda_207,2,full,False,routing-fix-transfer-v1,new_task,3,9238,4,3439,3,False,specification,True,0.017923352941176453,0.017923352941176453,4,records/units/qwen36/eda_207/2/full/record.json
qwen36,eda_209,1,full,False,routing-fix-transfer-v1,new_task,3,11713,4,3710,3,False,parse,False,,1,0,records/units/qwen36/eda_209/1/full/record.json
qwen36,eda_209,3,full,False,routing-fix-transfer-v1,new_task,3,12167,4,4154,3,False,parse,False,,1,0,records/units/qwen36/eda_209/3/full/record.json
qwen36,eda_209,2,full,True,routing-fix-transfer-v1,new_task,3,13086,4,3940,3,False,,True,0.0023305200000000442,0.0023305200000000442,3,records/units/qwen36/eda_209/2/full/record.json
qwen36,eda_208,1,full,False,routing-fix-transfer-v1,new_task,3,9223,4,3670,3,False,parse,False,,1,0,records/units/qwen36/eda_208/1/full/record.json
qwen36,eda_208,3,full,False,routing-fix-transfer-v1,new_task,3,8620,4,3627,3,False,parse,False,,1,0,records/units/qwen36/eda_208/3/full/record.json
qwen36,eda_208,2,full,False,routing-fix-transfer-v1,new_task,3,26211,4,3762,3,False,parse,False,,1,0,records/units/qwen36/eda_208/2/full/record.json
qwen36,eda_005,1,full,True,routing-fix-transfer-v1,development,1,2579,4,3563,1,True,,True,0.00029781999999993757,0.00029781999999993757,1,records/units/qwen36/eda_005/1/full/record.json
